title,text
纽约出租车拒载华人，市长白思豪亮相中餐馆：种族歧视，绝不容忍,据美媒报道，随着新冠肺炎疫情的发展，美国一些出租车司机不愿搭载华裔乘客。
英雄新传：一起撑起晴天,在武汉抗疫一线，活跃着一支蓝天救援队，他们来自全国各地，大家过去从事不同职业，如今一起为抗击疫情而奋战。
每日一词∣学术评价体系 academic evaluation system,建立健全以创新能力、质量、贡献为导向的科技人才评价体系，形成并实施有利于科技人才潜心研究和创新的评价制度。
2020年，这些原著改编电影即将上映,除了刚刚在北美上映的《爱玛》和《野性的呼唤》外，还有哪些由书改编成的电影即将在2020年和大家见面呢？
每日新闻播报（February 25）,今日播报内容：翻译软件无法取代人工；一线医务人员薪酬提高；两部委发文破'SCI至上'；韩疫情预警升至最高级
一课译词：事后诸葛亮,“事后诸葛亮”，比喻事后自称有先见之明的人、马后炮（be wise after the event; second guesser）。
英雄新传：伊朗咖啡师给武汉医务人员做咖啡,Sina Karami来自伊朗，是湖北武汉一家名叫Wakand的咖啡馆的咖啡师。
In rude health or in ruddy health 十分健康,Rude health和ruddy health一样，都是十分健康的意思。
我国全面禁止非法野生动物交易、革除滥食野生动物陋习,全面禁止以食用为目的猎捕、交易、运输在野外环境自然生长繁殖的陆生野生动物。
每日一词∣全球公共卫生安全 global public health security,中国政府始终本着公开、透明、负责任的态度及时向国内外发布疫情信息，积极回应各方关切，加强与国际社会合作。
《老友记》剧组重聚终成现实 特别节目将于五月份播出,这次终于确定了！六位主演将齐聚原剧摄影棚，拍摄无剧本特辑。你们的瑞秋、罗斯、莫妮卡、钱德、乔伊、菲比又要回来了！
一课译词：未雨绸缪,“未雨绸缪”，意思是趁着天没下雨，先修缮房屋门窗（repair the house before it rains）。
每日新闻播报（February 24）,今日播报内容：研究:桌布让食物更美味；新材料口罩可杀死病毒?英国推积分制移民新政；折屏手机耐用性遭质疑
You are sick竟然是夸人？差点儿我就动手打人了！,在现在很多口语化的场合中，年轻人很喜欢用sick表示很牛、很酷的意思。
一起加油！多国举行活动 向歧视华人说“不”,只有各国人民一起携手，才能遏制疫情在全球的蔓延。为此，多国举行活动，向歧视华人说“不”。
十项措施保护爱护医务人员 一线医务人员薪酬水平提高2倍,新冠肺炎疫情发生以来，全国广大医务人员义无反顾冲上疫情防控第一线，为保护人民生命健康作出重大贡献。
英雄新传：汶川地震幸存者在武汉坚守,新冠肺炎疫情开始以后，她选择留在武汉，为需要出行的人们提供服务。
《We Are All Fighters》全网首支抗肺炎英文励志演讲视频震撼发布！,让我们共同携手、共同战斗，一起赢得这场没有硝烟的战争吧！
每日一词∣健康码 health QR code,健康码是一个开放的系统，支付宝健康码已经形成一套标准，可根据不同地区需求，结合各地疫情防控需要快速推出，以最高效的方式实现应用。
每日新闻播报（February 21）,今日播报内容：世卫呼吁遏制'信息恐慌'；专家谈蝗灾对我国影响；哈里梅根将开启新生活；新兴经济体大学榜出炉，大陆七所高校进入十强
一课译词：昙花一现,“昙花一现”，汉语成语，比喻美好的事物或景象出现了一下，很快就消失，与英文习语“a flash in the pan”意思相近
“打小报告”英语怎么说？,tattletale的意思是告密者；搬弄是非的人，尤指儿童间泄露秘密的人。
计算机翻译会取代人工翻译吗？,计算机翻译会完全取代人工翻译吗？看看英国广播公司的报道怎么说。
《星际探索》电影精讲（视频）,地球上接连出现神秘怪象，天才航天工程师罗伊（布拉德·皮特 饰）被派往外太空，寻找失联20年的父亲。
The light between two things 间隙,There is no daylight between two people意思是两个人亲密无间，想法和立场很一致。
人社部：阶段性减免企业社会保险费减免规模预计超5000亿元,为了帮助企业抵抗疫情、稳定就业，我国今年将减免养老、失业以及工伤这三项社会保险单位的缴费，预计减免规模将超5000亿元。
每日一词∣在线教学 online education,采取政府主导、高校主体、社会参与的方式，共同实施并保障高校在疫情防控期间的在线教学，实现“停课不停教、停课不停学”。
做家务最适合听的25首流行歌曲,家里已经凌乱不堪，但却打不起精神来收拾？你需要的是一张让你嗨起来的“家务歌单”。来看看做家务时最适合听什么歌吧！
每日新闻播报（February 20）,今日播报内容：3月托福GRE雅思全停考；'钻石公主'乘客开始下船；SpaceX将送4人进入太空；科技助伦勃朗画作正名
一课译词：新冠疫情防控相关词汇,如何说清楚这场战“疫”？我们整理了一些疫情防控相关高频词汇，一起来学习吧！
研究：早餐吃饱、晚餐吃少有助减肥,最新研究表明，如果不想让体重飙升，人们应该在早餐吃最饱，晚餐吃最少。
"每日一词∣不漏一户、不漏一人 leave no household, no one behind",开展3天集中拉网清底大排查，是贯彻落实应收尽收的重要举措；是坚持人民生命至上的具体举措。
新型冠状病毒的几大真相——辟谣篇,关于新型冠状病毒你了解多少？这些传言不能信。
瑞士手表风光不再？苹果手表去年销量超过整个瑞士手表业,有些人认为瑞士手表业快要走到尽头了。其他一些人则指出，瑞士认证的机械手表所带来的收入依然高于苹果手表。
老师们化身主播，为上网课操碎了心……​,这些话从老师嘴里说出来，莫名有种穿越感——印象中主播和老师不是一个职业啊……
第六版新冠肺炎诊疗方案发布 诊断标准取消湖北省和其他省份区别,第六版诊疗方案将“经呼吸道飞沫和接触传播是主要的传播途径”改为“经呼吸道飞沫和密切接触传播是主要的传播途径。”
视频：疫情之下，在北京生活是怎样的,受新冠肺炎疫情影响，中国很多城市都采取了严格的管理措施。进入楼宇、小区要登记、量体温，原本熙熙攘攘的街道也见得人迹寥寥。
“I’m ready.”还可以怎么说？,除了“I’m ready.”以外，英语中还有哪些可以表达类似含义的句子？
让外国人摸不着头脑的12个美国短语（下）,有时候尽管你认识一个短语的每一个词，但你未必知道这个短语的真正含义。这些美国短语的实际意思都和字面意思相差甚远，让外国人一头雾水。
每日新闻播报（February 19）,今日播报内容：东京奥运发布主题口号；亚马孙雨林成碳排放源；全国两会或将推迟召开；新冠患者遗体解剖完成
一课译词：一朝被蛇咬，十年怕井绳,“一朝被蛇咬，十年怕井绳”比喻旦受过伤害就对类似的事物或事件十分小心谨慎，英文也有类似的表达。
世卫总干事谭德塞：此时，需要理性，而非谣言,谭德塞近日表示，中国采取的措施为全球应对新冠肺炎疫情赢得了时间。
中疾控新冠病例分析：八成患者为轻症 男性病死率高于女性,研究发现，80.9%的新冠病毒感染者为轻症，13.8%为重症，4.7%为危重。
每日一词∣复工人员专列 special train for returning workers,尽可能降低疫情对经济的影响，努力完成今年经济社会发展各项目标任务。特别是要高度关注就业问题，防止出现大规模裁员。
感冒发烧去医院不是“go to hospital”！这种中式英语别再说啦！,去医院看病是go to hospital还是go to the hospital呢？在医院到底是用in还是用at呢？
断层、气泡、刮痕：折叠屏手机可能没那么美好？,可折叠屏幕真的像宣传的那样好用吗？从消费者的使用报告看来，也许比你想象的要更糟。
每日一词∣重大疫情防控体制机制 mechanism for major epidemic prevention and control,完善国家治理体系、提高治理能力关系到党和国家安危及人民的命运，是当前的头等重要工作，也是今后需长期加强的紧迫任务。
让外国人摸不着头脑的12个美国短语（上）,有时候尽管你认识一个短语的每一个词，但你未必知道这个短语的真正含义。这些美国短语的实际意思都和字面意思相差甚远，让外国人一头雾水。
老外说“do lunch”千万不要理解为“做午饭”，会闹笑话的！,“do lunch”主要用于北美地区，比较口语化，是一个很流行的职场用语。它的真正意思是“共进午餐”。
